animal_id,animal_type,sex,age,color,outcome,outcome_month,outcome_year,mix,outcome_datetime_ChristmasEve,outcome_datetime_NewYearsDay,outcome_datetime_USChristmasDay,outcome_datetime_USThanksgivingDay
A704207,Cat,Unknown,0.03835613285797299,Tabby,Transfer,6,2015,Mix,0,0,0,0
A715283,Dog,Neutered Male,1,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A715528,Dog,Spayed Female,1,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A708905,Cat,Neutered Male,0.3333333333333333,Tabby,Adoption,11,2015,Mix,0,0,0,0
A676544,Dog,Intact Female,3,Tan,Transfer,4,2014,Mix,0,0,0,0
A692381,Dog,Neutered Male,0.08333333333333333,Brindle,Adoption,12,2014,Mix,0,0,0,0
A695686,Dog,Spayed Female,1,Multiple colors,Return_to_owner,5,2015,Mix,0,0,0,0
A713419,Dog,Intact Female,0.16666666666666666,Tan,Transfer,10,2015,Mix,0,0,0,0
A673888,Cat,Intact Male,6,Tabby,Transfer,3,2014,Mix,0,0,0,0
A676117,Cat,Neutered Male,3,Tabby,Adoption,4,2014,Mix,0,0,0,0
A675370,Dog,Intact Male,3,Multiple colors,Return_to_owner,6,2014,Mix,0,0,0,0
A686410,Dog,Intact Male,2,Tan,Return_to_owner,8,2014,Mix,0,0,0,0
A684972,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,9,2014,Mix,0,0,0,0
A680995,Cat,Unknown,0.07671226571594598,Black,Euthanasia,6,2014,Mix,0,0,0,0
A686794,Dog,Intact Male,1,Multiple colors,Transfer,8,2014,Mix,0,0,0,0
A691691,Dog,Spayed Female,0.9166666666666666,Red,Adoption,1,2015,Mix,0,0,0,0
A686208,Cat,Neutered Male,11,Tabby,Adoption,9,2014,Mix,0,0,0,0
A704764,Cat,Intact Male,2,Tabby,Euthanasia,6,2015,Mix,0,0,0,0
A649920,Dog,Neutered Male,2,Brown,Adoption,4,2014,NA,0,0,0,0
A704984,Dog,Spayed Female,0.4166666666666667,Multiple colors,Transfer,6,2015,Mix,0,0,0,0
A708055,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,7,2015,Mix,0,0,0,0
A690846,Dog,Intact Male,0.4166666666666667,Buff,Transfer,10,2014,Mix,0,0,0,0
A545642,Dog,Spayed Female,5,Multiple colors,Return_to_owner,6,2014,NA,0,0,0,0
A717062,Dog,Spayed Female,2,Multiple colors,Adoption,2,2016,Mix,0,0,0,0
A691872,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,12,2014,Mix,0,0,0,0
A705349,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,7,2015,Mix,0,0,0,0
A671084,Dog,Spayed Female,0.4166666666666667,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A714460,Cat,Neutered Male,0.25,Tabby,Adoption,10,2015,Mix,0,0,0,0
A668552,Cat,Neutered Male,2,Tabby,Adoption,12,2013,Mix,0,0,0,0
A587278,Dog,Neutered Male,5,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A522952,Dog,Intact Female,9,Multiple colors,Euthanasia,12,2014,NA,0,0,0,0
A710313,Cat,Intact Female,0.05753419928695949,Tortie/Torbie,Transfer,8,2015,Mix,0,0,0,0
A716847,Cat,Unknown,0.00821917808219178,Black,Euthanasia,11,2015,Mix,0,0,0,0
A673881,Cat,Intact Female,1,Tabby,Transfer,3,2014,Mix,0,0,0,0
A681062,Dog,Neutered Male,3,Multiple colors,Return_to_owner,6,2014,Mix,0,0,0,0
A668180,Dog,Neutered Male,10,Tricolor,Euthanasia,12,2013,Mix,0,0,0,0
A695140,Dog,Spayed Female,2,Multiple colors,Return_to_owner,1,2015,Mix,0,0,0,0
A701507,Cat,Neutered Male,2,Black,Adoption,5,2015,Mix,0,0,0,0
A676077,Cat,Spayed Female,10,Tabby,Transfer,7,2014,Mix,0,0,0,0
A681593,Cat,Intact Male,0.07671226571594598,Tabby,Euthanasia,6,2014,Mix,0,0,0,0
A683747,Cat,Unknown,0.019178066428986496,Tabby,Transfer,7,2014,Mix,0,0,0,0
A711552,Dog,Neutered Male,4,Multiple colors,Transfer,2,2016,Mix,0,0,0,0
A667770,Dog,Neutered Male,0.4166666666666667,White,Adoption,11,2013,Mix,0,0,0,0
A678733,Dog,Intact Female,0.03835613285797299,White,Transfer,5,2014,Mix,0,0,0,0
A714817,Cat,Intact Female,0.07671226571594598,Tabby,Transfer,11,2015,Mix,0,0,0,0
A586581,Dog,Spayed Female,6,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A627950,Dog,Spayed Female,9,Multiple colors,Euthanasia,5,2014,Mix,0,0,0,0
A702829,Dog,Spayed Female,0.08333333333333333,Cream,Adoption,5,2015,Mix,0,0,0,0
A665425,Cat,Neutered Male,0.25,Black,Adoption,11,2013,Mix,0,0,0,0
A692187,Dog,Spayed Female,10,Merle,Return_to_owner,11,2014,Mix,0,0,0,0
A703920,Cat,Intact Female,0.08333333333333333,Tortie/Torbie,Adoption,6,2015,Mix,0,0,0,0
A604708,Dog,Neutered Male,5,Multiple colors,Return_to_owner,1,2016,Mix,0,0,0,0
A713488,Dog,Neutered Male,3,Multiple colors,Return_to_owner,10,2015,Mix,0,0,0,0
A639939,Dog,Neutered Male,7,Multiple colors,Return_to_owner,2,2015,Mix,0,0,0,0
A706934,Dog,Intact Male,5,Tricolor,Transfer,7,2015,NA,0,0,0,0
A704259,Cat,Intact Male,0.3333333333333333,Tabby,Euthanasia,6,2015,Mix,0,0,0,0
A674615,Dog,Neutered Male,0.16666666666666666,Tan,Adoption,3,2014,Mix,0,0,0,0
A716563,Dog,Spayed Female,2,White,Adoption,11,2015,Mix,0,0,0,0
A672470,Dog,Neutered Male,1,Multiple colors,Return_to_owner,1,2015,Mix,0,0,0,0
A681685,Dog,Spayed Female,1,Multiple colors,Adoption,6,2014,Mix,0,0,0,0
A680232,Dog,Intact Male,0.08333333333333333,Tan,Transfer,5,2014,NA,0,0,0,0
A705568,Dog,Spayed Female,10,Brindle,Return_to_owner,6,2015,Mix,0,0,0,0
A711253,Cat,Neutered Male,12,Tabby,Adoption,9,2015,Mix,0,0,0,0
A666875,Cat,Intact Male,0.07671226571594598,Tabby,Transfer,11,2013,Mix,0,0,0,0
A700799,Cat,Spayed Female,0.6666666666666666,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A687411,Cat,Unknown,1,Tabby,Transfer,9,2014,Mix,0,0,0,0
A703437,Cat,Intact Female,2,Multiple colors,Transfer,5,2015,Mix,0,0,0,0
A675634,Dog,Spayed Female,2,Tan,Transfer,4,2014,Mix,0,0,0,0
A705223,Cat,Intact Male,0.07671226571594598,Tabby,Transfer,6,2015,Mix,0,0,0,0
A704735,Dog,Intact Male,0.3333333333333333,Brown,Transfer,6,2015,Mix,0,0,0,0
A703755,Cat,Neutered Male,2,Black,Return_to_owner,6,2015,Mix,0,0,0,0
A688627,Cat,Intact Female,0.03835613285797299,Tabby,Transfer,9,2014,Mix,0,0,0,0
A718904,Cat,Neutered Male,0.4166666666666667,Point,Adoption,1,2016,Mix,0,0,0,0
A709673,Dog,Intact Female,15,Chocolate,Euthanasia,8,2015,Mix,0,0,0,0
A679273,Cat,Neutered Male,0.4166666666666667,Tabby,Adoption,9,2014,Mix,0,0,0,0
A690462,Cat,Intact Female,0.5,Tabby,Euthanasia,10,2014,Mix,0,0,0,0
A706066,Cat,Intact Female,0.07671226571594598,Tabby,Transfer,6,2015,Mix,0,0,0,0
A688267,Dog,Spayed Female,0.16666666666666666,Brindle,Adoption,9,2014,Mix,0,0,0,0
A714046,Dog,Spayed Female,2,Brown,Adoption,11,2015,Mix,0,0,0,0
A676671,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,5,2014,Mix,0,0,0,0
A678175,Cat,Unknown,0.019178066428986496,Gray,Transfer,5,2014,Mix,0,0,0,0
A623883,Dog,Intact Male,5,Tricolor,Euthanasia,11,2013,Mix,0,0,0,0
A715492,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,12,2015,Mix,0,0,0,0
A711069,Dog,Intact Male,10,Tan,Transfer,9,2015,Mix,0,0,0,0
A711477,Cat,Neutered Male,0.5,Tabby,Adoption,9,2015,Mix,0,0,0,0
A709593,Cat,Unknown,0.019178066428986496,Tabby,Died,8,2015,Mix,0,0,0,0
A664306,Dog,Intact Female,0.16666666666666666,Tricolor,Transfer,10,2013,Mix,0,0,0,0
A692153,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Transfer,11,2014,Mix,0,0,0,0
A709878,Dog,Spayed Female,0.16666666666666666,Brindle,Adoption,8,2015,Mix,0,0,0,0
A694020,Cat,Intact Female,0.3333333333333333,Tabby,Transfer,12,2014,Mix,0,0,0,0
A704447,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,8,2015,Mix,0,0,0,0
A666312,Dog,Neutered Male,0.6666666666666666,Brindle,Adoption,11,2013,Mix,0,0,0,0
A704293,Dog,Intact Male,2,Merle,Transfer,7,2015,Mix,0,0,0,0
A677444,Dog,Neutered Male,1,Merle,Adoption,5,2014,Mix,0,0,0,0
A713154,Cat,Intact Female,0.5,Tabby,Transfer,10,2015,Mix,0,0,0,0
A691381,Dog,Spayed Female,4,Multiple colors,Transfer,11,2014,Mix,0,0,0,0
A679073,Cat,Intact Female,3,Tortie/Torbie,Transfer,5,2014,Mix,0,0,0,0
A682323,Cat,Intact Female,0.05753419928695949,Tortie/Torbie,Transfer,6,2014,Mix,0,0,0,0
A698479,Dog,Neutered Male,1,Multiple colors,Transfer,3,2015,Mix,0,0,0,0
A685893,Cat,Intact Female,0.25,Black,Transfer,8,2014,Mix,0,0,0,0
A714067,Dog,Intact Female,16,Chocolate,Return_to_owner,10,2015,Mix,0,0,0,0
A701643,Cat,Neutered Male,0.5,Tabby,Transfer,9,2015,Mix,0,0,0,0
A700988,Cat,Unknown,0.010958904109589041,Tabby,Transfer,4,2015,Mix,0,0,0,0
A620900,Dog,Intact Male,5,Multiple colors,Euthanasia,2,2014,Mix,0,0,0,0
A696523,Dog,Spayed Female,1,White,Adoption,2,2015,Mix,0,0,0,0
A716989,Dog,Intact Male,4,Tricolor,Transfer,12,2015,Mix,0,0,0,0
A685264,Dog,Spayed Female,0.3333333333333333,Multiple colors,Return_to_owner,8,2014,NA,0,0,0,0
A669595,Cat,Intact Female,0.08333333333333333,Multiple colors,Transfer,1,2014,Mix,0,0,0,0
A713599,Dog,Neutered Male,10,Black,Transfer,10,2015,Mix,0,0,0,0
A669270,Dog,Neutered Male,0.6666666666666666,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A699100,Dog,Neutered Male,3,Brown,Return_to_owner,4,2015,Mix,0,0,0,0
A573460,Dog,Spayed Female,11,Multiple colors,Return_to_owner,6,2014,NA,0,0,0,0
A702129,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,7,2015,Mix,0,0,0,0
A694433,Dog,Spayed Female,1,Tan,Adoption,1,2015,Mix,0,1,0,0
A676202,Dog,Neutered Male,13,Multiple colors,Return_to_owner,4,2014,Mix,0,0,0,0
A646430,Dog,Neutered Male,4,Multiple colors,Adoption,3,2015,Mix,0,0,0,0
A677963,Dog,Neutered Male,1,Tricolor,Adoption,5,2014,Mix,0,0,0,0
A688430,Dog,Neutered Male,6,Multiple colors,Euthanasia,10,2014,Mix,0,0,0,0
A684453,Cat,Intact Female,2,Tabby,Transfer,7,2014,Mix,0,0,0,0
A703255,Dog,Spayed Female,3,Multiple colors,Return_to_owner,5,2015,Mix,0,0,0,0
A699783,Dog,Intact Female,0.3333333333333333,Multiple colors,Transfer,4,2015,NA,0,0,0,0
A711682,Cat,Neutered Male,0.16666666666666666,Tabby,Transfer,10,2015,Mix,0,0,0,0
A712717,Dog,Neutered Male,7,Tricolor,Return_to_owner,9,2015,Mix,0,0,0,0
A684834,Cat,Neutered Male,0.5,Tabby,Adoption,8,2014,Mix,0,0,0,0
A677089,Cat,Neutered Male,0.3333333333333333,Tabby,Adoption,9,2014,Mix,0,0,0,0
A676816,Dog,Spayed Female,1,White,Transfer,4,2014,Mix,0,0,0,0
A673269,Cat,Neutered Male,1,Black,Adoption,3,2014,Mix,0,0,0,0
A658605,Cat,Neutered Male,0.4166666666666667,Blue,Adoption,10,2013,Mix,0,0,0,0
A681360,Cat,Intact Female,0.07671226571594598,Tortie/Torbie,Transfer,6,2014,Mix,0,0,0,0
A695253,Cat,Spayed Female,4,Multiple colors,Transfer,3,2015,Mix,0,0,0,0
A668386,Cat,Intact Male,0.25,Tabby,Transfer,12,2013,Mix,0,0,0,0
A704791,Cat,Neutered Male,0.16666666666666666,Black,Euthanasia,7,2015,Mix,0,0,0,0
A684671,Dog,Intact Female,3,Brown,Return_to_owner,7,2014,Mix,0,0,0,0
A705599,Cat,Intact Male,0.16666666666666666,Tabby,Transfer,6,2015,Mix,0,0,0,0
A719870,Dog,Spayed Female,10,Multiple colors,Transfer,2,2016,Mix,0,0,0,0
A702486,Dog,Intact Male,2,Brindle,Euthanasia,5,2015,Mix,0,0,0,0
A682972,Cat,Intact Male,0.03835613285797299,Tabby,Transfer,7,2014,Mix,0,0,0,0
A702894,Dog,Intact Male,3,Multiple colors,Euthanasia,5,2015,Mix,0,0,0,0
A695436,Cat,Intact Female,1,Multiple colors,Transfer,1,2015,NA,0,0,0,0
A475944,Dog,Spayed Female,7,Multiple colors,Return_to_owner,6,2014,Mix,0,0,0,0
A687529,Dog,Spayed Female,2,Brindle,Return_to_owner,9,2014,Mix,0,0,0,0
A713242,Cat,Intact Female,0.16666666666666666,Calico,Adoption,11,2015,Mix,0,0,0,0
A700611,Cat,Intact Male,0.07671226571594598,Tabby,Transfer,4,2015,NA,0,0,0,0
A712944,Dog,Neutered Male,0.5833333333333334,Brown,Return_to_owner,10,2015,Mix,0,0,0,0
A718462,Cat,Spayed Female,4,Point,Adoption,1,2016,Mix,0,0,0,0
A700897,Dog,Neutered Male,0.3333333333333333,Multiple colors,Adoption,4,2015,Mix,0,0,0,0
A707695,Dog,Intact Male,0.08333333333333333,Multiple colors,Transfer,7,2015,Mix,0,0,0,0
A712529,Cat,Spayed Female,0.16666666666666666,Black,Adoption,11,2015,Mix,0,0,0,0
A683058,Dog,Intact Female,3,Brown,Transfer,7,2014,Mix,0,0,0,0
A664621,Dog,Spayed Female,1,Tricolor,Adoption,10,2013,Mix,0,0,0,0
A613650,Dog,Spayed Female,6,Multiple colors,Euthanasia,2,2016,Mix,0,0,0,0
A688525,Dog,Spayed Female,3,Black,Adoption,9,2014,Mix,0,0,0,0
A667262,Cat,Spayed Female,3,Multiple colors,Transfer,12,2013,Mix,0,0,0,0
A680194,Cat,Neutered Male,2,Tabby,Transfer,7,2014,Mix,0,0,0,0
A682799,Dog,Spayed Female,3,Brindle,Adoption,12,2014,Mix,0,0,0,0
A709678,Dog,Spayed Female,0.5833333333333334,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A689016,Dog,Neutered Male,2,Buff,Return_to_owner,9,2014,Mix,0,0,0,0
A690932,Dog,Spayed Female,0.5833333333333334,Multiple colors,Transfer,12,2014,Mix,0,0,0,0
A712852,Cat,Intact Male,0.16666666666666666,Tabby,Adoption,11,2015,Mix,0,0,0,0
A713766,Cat,Neutered Male,1,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A673348,Dog,Spayed Female,0.5,Multiple colors,Adoption,3,2014,Mix,0,0,0,0
A667851,Cat,Spayed Female,0.16666666666666666,Multiple colors,Adoption,12,2013,Mix,0,0,0,0
A697377,Dog,Neutered Male,0.16666666666666666,Tricolor,Adoption,3,2015,Mix,0,0,0,0
A564751,Cat,Spayed Female,6,Multiple colors,Transfer,1,2014,Mix,0,0,0,0
A640583,Cat,Neutered Male,7,Blue,Transfer,2,2015,Mix,0,0,0,0
A693386,Dog,Intact Male,2,Multiple colors,Transfer,12,2014,Mix,0,0,0,0
A704549,Dog,Spayed Female,0.08333333333333333,Multiple colors,Adoption,7,2015,Mix,0,0,0,0
A685979,Dog,Intact Male,10,Brown,Transfer,8,2014,Mix,0,0,0,0
A680326,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,7,2014,Mix,0,0,0,0
A713399,Cat,Neutered Male,0.25,Black,Adoption,12,2015,Mix,0,0,0,0
A712479,Dog,Spayed Female,4,Multiple colors,Adoption,10,2015,Mix,0,0,0,0
A690669,Cat,Intact Male,0.05753419928695949,Blue,Transfer,10,2014,Mix,0,0,0,0
A704348,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,6,2015,Mix,0,0,0,0
A696970,Dog,Neutered Male,1,Multiple colors,Adoption,12,2015,Mix,0,0,0,0
A668051,Cat,Spayed Female,1,Tortie/Torbie,Adoption,12,2013,Mix,0,0,0,0
A715551,Cat,Spayed Female,1,Black,Return_to_owner,12,2015,Mix,0,0,0,0
A669547,Dog,Intact Female,0.6666666666666666,Multiple colors,Transfer,12,2013,Mix,0,0,0,0
A704190,Cat,Spayed Female,3,Black,Adoption,7,2015,Mix,0,0,0,0
A652488,Dog,Spayed Female,4,Multiple colors,Return_to_owner,4,2015,NA,0,0,0,0
A702657,Cat,Spayed Female,0.16666666666666666,Black,Adoption,7,2015,Mix,0,0,0,0
A572004,Dog,Spayed Female,5,Tricolor,Return_to_owner,12,2015,Mix,0,0,0,0
A642547,Dog,Spayed Female,6,Brown,Return_to_owner,6,2015,Mix,0,0,0,0
A679522,Cat,Unknown,1,Multiple colors,Transfer,5,2014,Mix,0,0,0,0
A692891,Dog,Intact Female,0.25,Multiple colors,Euthanasia,11,2014,Mix,0,0,0,1
A638414,Dog,Neutered Male,1,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A693720,Cat,Intact Female,0.3333333333333333,Tabby,Euthanasia,12,2014,Mix,0,0,0,0
A704372,Dog,Intact Male,2,Multiple colors,Euthanasia,6,2015,Mix,0,0,0,0
A699336,Dog,Neutered Male,0.8333333333333334,Black,Adoption,6,2015,Mix,0,0,0,0
A710799,Dog,Intact Female,0.25,Black,Return_to_owner,8,2015,Mix,0,0,0,0
A719257,Dog,Intact Male,0.16666666666666666,Multiple colors,Transfer,1,2016,Mix,0,0,0,0
A692490,Dog,Neutered Male,0.8333333333333334,Multiple colors,Transfer,12,2014,Mix,0,0,0,0
A689084,Cat,Intact Female,0.019178066428986496,Tabby,Transfer,9,2014,Mix,0,0,0,0
A712186,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,9,2015,Mix,0,0,0,0
A702942,Cat,Neutered Male,0.16666666666666666,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A693865,Dog,Neutered Male,4,Multiple colors,Adoption,12,2014,Mix,0,0,0,0
A710514,Cat,Neutered Male,8,Multiple colors,Transfer,8,2015,Mix,0,0,0,0
A668779,Dog,Neutered Male,5,Multiple colors,Transfer,12,2013,NA,0,0,0,0
A708541,Cat,Intact Male,1,Tabby,Transfer,7,2015,Mix,0,0,0,0
A634273,Dog,Neutered Male,7,Multiple colors,Transfer,2,2014,NA,0,0,0,0
A703617,Cat,Spayed Female,0.16666666666666666,Black,Adoption,7,2015,Mix,0,0,0,0
A706026,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A695706,Cat,Unknown,2,Multiple colors,Transfer,1,2015,Mix,0,0,0,0
A705162,Dog,Intact Male,0.019178066428986496,Multiple colors,Transfer,6,2015,NA,0,0,0,0
A683691,Dog,Spayed Female,1,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A688263,Cat,Neutered Male,3,Point,Euthanasia,9,2014,Mix,0,0,0,0
A712293,Cat,Intact Male,0.6666666666666666,Tabby,Euthanasia,9,2015,Mix,0,0,0,0
A698021,Dog,Spayed Female,0.4166666666666667,Tan,Adoption,3,2015,Mix,0,0,0,0
A714588,Dog,Spayed Female,2,Multiple colors,Adoption,11,2015,Mix,0,0,0,0
A677941,Cat,Intact Female,0.03835613285797299,Tortie/Torbie,Transfer,5,2014,Mix,0,0,0,0
A705931,Dog,Neutered Male,8,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A717421,Dog,Spayed Female,1,Multiple colors,Adoption,12,2015,Mix,0,0,0,0
A674193,Dog,Neutered Male,4,Cream,Transfer,3,2014,NA,0,0,0,0
A700061,Cat,Neutered Male,6,Tabby,Transfer,1,2016,Mix,0,0,0,0
A680725,Dog,Spayed Female,13,Gray,Return_to_owner,6,2014,Mix,0,0,0,0
A711204,Cat,Intact Female,1,Tortie/Torbie,Transfer,9,2015,Mix,0,0,0,0
A628470,Dog,Neutered Male,3,Multiple colors,Return_to_owner,10,2013,Mix,0,0,0,0
A695044,Dog,Spayed Female,0.75,Multiple colors,Adoption,1,2015,Mix,0,0,0,0
A708826,Cat,Unknown,1,Point,Transfer,8,2015,Mix,0,0,0,0
A684576,Dog,Spayed Female,3,White,Return_to_owner,7,2014,Mix,0,0,0,0
A712507,Dog,Spayed Female,6,Black,Return_to_owner,1,2016,NA,0,0,0,0
A678848,Dog,Spayed Female,0.08333333333333333,Multiple colors,Adoption,6,2014,Mix,0,0,0,0
A715994,Dog,Spayed Female,16,Buff,Return_to_owner,11,2015,Mix,0,0,0,0
A665697,Dog,Neutered Male,0.9166666666666666,Multiple colors,Return_to_owner,10,2013,Mix,0,0,0,0
A719705,Dog,Neutered Male,2,Multiple colors,Return_to_owner,2,2016,Mix,0,0,0,0
A717235,Dog,Neutered Male,2,Buff,Adoption,12,2015,Mix,0,0,0,0
A702352,Cat,Intact Male,0.08333333333333333,Tabby,Transfer,5,2015,Mix,0,0,0,0
A720341,Dog,Intact Male,2,Multiple colors,Adoption,2,2016,Mix,0,0,0,0
A689977,Dog,Spayed Female,0.3333333333333333,Tricolor,Transfer,10,2014,Mix,0,0,0,0
A706866,Cat,Intact Male,8,Multiple colors,Euthanasia,7,2015,Mix,0,0,0,0
A676033,Dog,Spayed Female,3,Tricolor,Return_to_owner,4,2015,Mix,0,0,0,0
A679108,Dog,Neutered Male,0.5833333333333334,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A694388,Dog,Neutered Male,5,Merle,Return_to_owner,1,2015,Mix,0,0,0,0
A701715,Cat,Intact Male,0.05753419928695949,Blue,Transfer,5,2015,Mix,0,0,0,0
A707327,Cat,Intact Female,1,Point,Transfer,7,2015,Mix,0,0,0,0
A696946,Dog,Neutered Male,4,Tricolor,Return_to_owner,2,2015,NA,0,0,0,0
A659917,Cat,Neutered Male,2,Tabby,Adoption,10,2013,Mix,0,0,0,0
A430500,Dog,Spayed Female,8,Multiple colors,Return_to_owner,2,2014,Mix,0,0,0,0
A713507,Dog,Spayed Female,0.3333333333333333,Brindle,Adoption,10,2015,Mix,0,0,0,0
A669880,Cat,Intact Female,10,Calico,Euthanasia,12,2013,Mix,0,0,0,0
A715640,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,12,2015,Mix,0,0,0,0
A682182,Cat,Intact Male,0.005479452054794521,Multiple colors,Transfer,6,2014,Mix,0,0,0,0
A691277,Cat,Intact Female,0.16666666666666666,Black,Euthanasia,12,2014,Mix,0,0,0,0
A714974,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,11,2015,Mix,0,0,0,0
A386276,Cat,Neutered Male,10,Point,Adoption,12,2015,Mix,0,0,0,0
A660040,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,10,2013,Mix,0,0,0,0
A687538,Cat,Neutered Male,0.4166666666666667,Point,Adoption,1,2015,Mix,0,0,0,0
A677013,Cat,Neutered Male,1,Tabby,Transfer,5,2014,Mix,0,0,0,0
A661906,Dog,Neutered Male,2,Buff,Adoption,1,2014,Mix,0,0,0,0
A719286,Dog,Neutered Male,0.16666666666666666,Merle,Adoption,1,2016,Mix,0,0,0,0
A685998,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A683468,Dog,Neutered Male,0.9166666666666666,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A642023,Dog,Neutered Male,2,Multiple colors,Return_to_owner,4,2014,Mix,0,0,0,0
A678433,Dog,Intact Male,2,Blue,Euthanasia,9,2014,Mix,0,0,0,0
A686437,Dog,Neutered Male,0.5,Brindle,Adoption,9,2014,Mix,0,0,0,0
A698812,Dog,Spayed Female,4,Black,Adoption,4,2015,Mix,0,0,0,0
A701192,Cat,Spayed Female,2,Tortie/Torbie,Return_to_owner,5,2015,Mix,0,0,0,0
A666385,Cat,Spayed Female,0.5,Tabby,Transfer,11,2013,Mix,0,0,0,0
A683958,Cat,Spayed Female,0.16666666666666666,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A709374,Dog,Spayed Female,1,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A680998,Dog,Neutered Male,1,Brindle,Transfer,6,2014,Mix,0,0,0,0
A704443,Cat,Spayed Female,2,Tabby,Euthanasia,6,2015,Mix,0,0,0,0
A672839,Dog,Neutered Male,1,Multiple colors,Transfer,2,2014,Mix,0,0,0,0
A675803,Cat,Unknown,0.03835613285797299,Multiple colors,Transfer,4,2014,Mix,0,0,0,0
A700826,Dog,Neutered Male,2,Tan,Transfer,4,2015,Mix,0,0,0,0
A714612,Dog,Spayed Female,1,Multiple colors,Adoption,11,2015,Mix,0,0,0,0
A662806,Cat,Neutered Male,0.25,Tabby,Adoption,10,2013,Mix,0,0,0,0
A705947,Dog,Spayed Female,8,Multiple colors,Return_to_owner,6,2015,Mix,0,0,0,0
A718412,Dog,Neutered Male,0.5833333333333334,Tricolor,Adoption,1,2016,Mix,0,0,0,0
A686524,Cat,Intact Female,0.019178066428986496,Tabby,Transfer,8,2014,Mix,0,0,0,0
A678079,Cat,Neutered Male,0.25,Tabby,Adoption,7,2014,Mix,0,0,0,0
A716550,Cat,Intact Female,0.08333333333333333,Tabby,Died,11,2015,Mix,0,0,0,0
A682442,Dog,Spayed Female,0.16666666666666666,Brindle,Adoption,7,2014,NA,0,0,0,0
A717868,Dog,Intact Male,1,Multiple colors,Return_to_owner,12,2015,Mix,0,0,0,0
A706921,Dog,Neutered Male,3,Multiple colors,Return_to_owner,7,2015,Mix,0,0,0,0
A704218,Dog,Spayed Female,0.08333333333333333,Multiple colors,Adoption,7,2015,Mix,0,0,0,0
A695953,Dog,Neutered Male,0.16666666666666666,Black,Transfer,1,2015,Mix,0,0,0,0
A703563,Dog,Neutered Male,0.6666666666666666,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A683949,Cat,Intact Female,0.019178066428986496,Black,Transfer,7,2014,Mix,0,0,0,0
A679683,Dog,Neutered Male,2,Multiple colors,Adoption,6,2014,Mix,0,0,0,0
A713891,Cat,Intact Male,0.25,Multiple colors,Transfer,12,2015,Mix,0,0,0,0
A679629,Cat,Spayed Female,1,Black,Adoption,6,2014,Mix,0,0,0,0
A669606,Dog,Intact Male,0.5833333333333334,Multiple colors,Transfer,12,2013,Mix,0,0,0,0
A676920,Cat,Neutered Male,0.3333333333333333,Black,Adoption,7,2014,Mix,0,0,0,0
A707622,Cat,Intact Female,0.05753419928695949,Tabby,Transfer,7,2015,Mix,0,0,0,0
A687683,Cat,Unknown,0.0136986301369863,Tabby,Transfer,9,2014,Mix,0,0,0,0
A694644,Dog,Neutered Male,2,Multiple colors,Adoption,1,2015,Mix,0,0,0,0
A680760,Dog,Neutered Male,2,Brown,Return_to_owner,6,2014,Mix,0,0,0,0
A683097,Cat,Intact Male,0.019178066428986496,Tabby,Transfer,7,2014,Mix,0,0,0,0
A691297,Dog,Intact Male,0.16666666666666666,Sable,Transfer,11,2014,Mix,0,0,0,0
A711747,Cat,Neutered Male,0.3333333333333333,Tabby,Adoption,9,2015,Mix,0,0,0,0
